code_pays,production,ratio_poidsprot/poids_total,disp_alim_cal/personne,disp_prot_kg/personne,Evolution_demographique,pib_2018,exportation_produits_français,exportation_volaille,importation_vers_france,importation_volaille,disponibilité_volaille,distance_avec_france,stabilite_politique,reseau_ferroviaire,cluster
122.216,340.144,0.37365866135176773,2692.184,73.23248000000002,1.214305766342782,3.341612624041558,448.496,20.424,1.224,36.448,17.975119999999993,7091.136,-0.28271999999999997,0.35040000000000004,1
201.0,18771.333333333332,0.5351693392013733,3424.6666666666665,103.35000000000001,0.7430922283355722,3.66477452119314,27.333333333333332,2999.0,12.0,566.0,39.303333333333335,7711.333333333333,0.026666666666666655,0.7333333333333334,2
141.1904761904762,600.8809523809524,0.5772082682487734,3353.6428571428573,105.70857142857143,1.2897034518673887,3.1065764190295058,5117.142857142857,159.57142857142858,9126.833333333334,234.0,25.800238095238097,2810.2380952380954,0.6035714285714284,3.6000000000000005,3
